Column1;Column2;Column3;Column4;Column5;;;
Fecha y Hora;45992,58167;;;;;;
X;Y;Z;Gauss;mT;;;X
-262.5;75.0;-275.0;-452.34;;;;
-225.0;75.0;-275.0;-453.99;;;;
-187.5;75.0;-275.0;-455.29;;;;
-150.0;75.0;-275.0;-456.18;;;;
-112.5;75.0;-275.0;-456.65;;;;
-75.0;75.0;-275.0;-456.88;;;;
-37.5;75.0;-275.0;-456.94;;;;
0.0;75.0;-275.0;-456.82;;;;
37.5;75.0;-275.0;-456.84;;;;
75.0;75.0;-275.0;-456.68;;;;
112.5;75.0;-275.0;-456.56;;;;
150.0;75.0;-275.0;-456.32;;;;
187.5;75.0;-275.0;-455.9;;;;
225.0;75.0;-275.0;-455.26;;;;
262.5;75.0;-275.0;-454.32;;;;
262.5;37.5;-275.0;-454.38;;;;
225.0;37.5;-275.0;-455.31;;;;
187.5;37.5;-275.0;-455.76;;;;
150.0;37.5;-275.0;-456.04;;;;
112.5;37.5;-275.0;-456.05;;;;
75.0;37.5;-275.0;-456.23;;;;
37.5;37.5;-275.0;-456.22;;;;
0.0;37.5;-275.0;-456.33;;;;
-37.5;37.5;-275.0;-456.27;;;;
-75.0;37.5;-275.0;-456.3;;;;
-112.5;37.5;-275.0;-456.18;;;;
-150.0;37.5;-275.0;-455.81;;;;
-187.5;37.5;-275.0;-455.16;;;;
-225.0;37.5;-275.0;-453.86;;;;
-262.5;37.5;-275.0;-452.12;;;;
-262.5;0.0;-275.0;-451.79;;;;
-225.0;0.0;-275.0;-453.68;;;;
-187.5;0.0;-275.0;-454.91;;;;
-150.0;0.0;-275.0;-455.56;;;;
-112.5;0.0;-275.0;-455.86;;;;
-75.0;0.0;-275.0;-455.97;;;;
-37.5;0.0;-275.0;-455.95;;;;
0.0;0.0;-275.0;-455.94;;;;
37.5;0.0;-275.0;-455.91;;;;
75.0;0.0;-275.0;-455.9;;;;
112.5;0.0;-275.0;-455.88;;;;
150.0;0.0;-275.0;-455.73;;;;
187.5;0.0;-275.0;-455.66;;;;
225.0;0.0;-275.0;-455.22;;;;
262.5;0.0;-275.0;-454.45;;;;
262.5;-37.5;-275.0;-454.46;;;;
225.0;-37.5;-275.0;-455.17;;;;
187.5;-37.5;-275.0;-455.61;;;;
150.0;-37.5;-275.0;-455.71;;;;
112.5;-37.5;-275.0;-455.85;;;;
75.0;-37.5;-275.0;-455.77;;;;
37.5;-37.5;-275.0;-455.69;;;;
0.0;-37.5;-275.0;-455.75;;;;
-37.5;-37.5;-275.0;-455.76;;;;
-75.0;-37.5;-275.0;-455.71;;;;
-112.5;-37.5;-275.0;-455.74;;;;
-150.0;-37.5;-275.0;-455.38;;;;
-187.5;-37.5;-275.0;-454.65;;;;
-225.0;-37.5;-275.0;-453.4;;;;
-262.5;-37.5;-275.0;-451.5;;;;
-262.5;-75.0;-275.0;-451.08;;;;
-225.0;-75.0;-275.0;-453.06;;;;
-187.5;-75.0;-275.0;-454.45;;;;
-150.0;-75.0;-275.0;-455.24;;;;
-112.5;-75.0;-275.0;-455.71;;;;
-75.0;-75.0;-275.0;-455.92;;;;
-37.5;-75.0;-275.0;-455.83;;;;
0.0;-75.0;-275.0;-455.86;;;;
37.5;-75.0;-275.0;-455.83;;;;
75.0;-75.0;-275.0;-456.02;;;;
112.5;-75.0;-275.0;-455.99;;;;
150.0;-75.0;-275.0;-455.95;;;;
187.5;-75.0;-275.0;-455.83;;;;
225.0;-75.0;-275.0;-455.33;;;;
262.5;-75.0;-275.0;-454.46;;;;
262.5;-112.5;-275.0;-454.5;;;;
225.0;-112.5;-275.0;-455.46;;;;
187.5;-112.5;-275.0;-456.09;;;;
150.0;-112.5;-275.0;-456.35;;;;
112.5;-112.5;-275.0;-456.4;;;;
75.0;-112.5;-275.0;-456.39;;;;
37.5;-112.5;-275.0;-456.24;;;;
0.0;-112.5;-275.0;-456.19;;;;
-37.5;-112.5;-275.0;-456.19;;;;
-75.0;-112.5;-275.0;-456.01;;;;
-112.5;-112.5;-275.0;-455.69;;;;
-150.0;-112.5;-275.0;-455.23;;;;
-187.5;-112.5;-275.0;-454.22;;;;
-225.0;-112.5;-275.0;-452.61;;;;
-262.5;-112.5;-275.0;-450.47;;;;
-262.5;-150.0;-275.0;-449.49;;;;
-225.0;-150.0;-275.0;-451.92;;;;
-187.5;-150.0;-275.0;-453.75;;;;
-150.0;-150.0;-275.0;-455.09;;;;
-112.5;-150.0;-275.0;-455.9;;;;
-75.0;-150.0;-275.0;-456.33;;;;
-37.5;-150.0;-275.0;-456.56;;;;
0.0;-150.0;-275.0;-456.71;;;;
37.5;-150.0;-275.0;-456.82;;;;
75.0;-150.0;-275.0;-456.88;;;;
112.5;-150.0;-275.0;-456.91;;;;
150.0;-150.0;-275.0;-456.64;;;;
187.5;-150.0;-275.0;-456.27;;;;
225.0;-150.0;-275.0;-455.63;;;;
262.5;-150.0;-275.0;-454.33;;;;
262.5;-187.5;-275.0;-453.91;;;;
225.0;-187.5;-275.0;-455.25;;;;
187.5;-187.5;-275.0;-456.33;;;;
150.0;-187.5;-275.0;-456.82;;;;
112.5;-187.5;-275.0;-457.13;;;;
75.0;-187.5;-275.0;-457.16;;;;
37.5;-187.5;-275.0;-457.21;;;;
0.0;-187.5;-275.0;-457.05;;;;
-37.5;-187.5;-275.0;-456.78;;;;
-75.0;-187.5;-275.0;-456.4;;;;
-112.5;-187.5;-275.0;-455.64;;;;
-150.0;-187.5;-275.0;-454.6;;;;
-187.5;-187.5;-275.0;-453.05;;;;
-225.0;-187.5;-275.0;-450.78;;;;
-262.5;-187.5;-275.0;-448.14;;;;
-262.5;-225.0;-275.0;-446.39;;;;
-225.0;-225.0;-275.0;-448.93;;;;
-187.5;-225.0;-275.0;-451.59;;;;
-150.0;-225.0;-275.0;-453.55;;;;
-112.5;-225.0;-275.0;-455.04;;;;
-75.0;-225.0;-275.0;-456.06;;;;
-37.5;-225.0;-275.0;-456.72;;;;
0.0;-225.0;-275.0;-457.16;;;;
37.5;-225.0;-275.0;-457.31;;;;
75.0;-225.0;-275.0;-457.42;;;;
112.5;-225.0;-275.0;-457.13;;;;
150.0;-225.0;-275.0;-456.67;;;;
187.5;-225.0;-275.0;-455.89;;;;
225.0;-225.0;-275.0;-454.69;;;;
262.5;-225.0;-275.0;-453.34;;;;
262.5;-262.5;-275.0;-453.12;;;;
225.0;-262.5;-275.0;-453.86;;;;
187.5;-262.5;-275.0;-454.81;;;;
150.0;-262.5;-275.0;-455.72;;;;
112.5;-262.5;-275.0;-456.4;;;;
75.0;-262.5;-275.0;-456.72;;;;
37.5;-262.5;-275.0;-456.75;;;;
0.0;-262.5;-275.0;-456.42;;;;
-37.5;-262.5;-275.0;-455.85;;;;
-75.0;-262.5;-275.0;-454.93;;;;
-112.5;-262.5;-275.0;-453.58;;;;
-150.0;-262.5;-275.0;-451.78;;;;
-187.5;-262.5;-275.0;-449.52;;;;
-225.0;-262.5;-275.0;-447.15;;;;
-262.5;-262.5;-275.0;-445.7;;;;
0;0;0;-453.37;;;;
-262.5;-262.5;-225.0;-460.23;;;;
-225.0;-262.5;-225.0;-456.51;;;;
-187.5;-262.5;-225.0;-455.12;;;;
-150.0;-262.5;-225.0;-454.93;;;;
-112.5;-262.5;-225.0;-455.18;;;;
-75.0;-262.5;-225.0;-455.63;;;;
-37.5;-262.5;-225.0;-456.08;;;;
0.0;-262.5;-225.0;-456.41;;;;
37.5;-262.5;-225.0;-456.58;;;;
75.0;-262.5;-225.0;-456.76;;;;
112.5;-262.5;-225.0;-456.78;;;;
150.0;-262.5;-225.0;-456.77;;;;
187.5;-262.5;-225.0;-456.86;;;;
225.0;-262.5;-225.0;-457.23;;;;
262.5;-262.5;-225.0;-458.51;;;;
262.5;-225.0;-225.0;-455.97;;;;
225.0;-225.0;-225.0;-455.84;;;;
187.5;-225.0;-225.0;-455.96;;;;
150.0;-225.0;-225.0;-456.17;;;;
112.5;-225.0;-225.0;-456.29;;;;
75.0;-225.0;-225.0;-456.37;;;;
37.5;-225.0;-225.0;-456.29;;;;
0.0;-225.0;-225.0;-456.07;;;;
-37.5;-225.0;-225.0;-455.79;;;;
-75.0;-225.0;-225.0;-455.27;;;;
-112.5;-225.0;-225.0;-454.79;;;;
-150.0;-225.0;-225.0;-454.26;;;;
-187.5;-225.0;-225.0;-453.82;;;;
-225.0;-225.0;-225.0;-454.09;;;;
-262.5;-225.0;-225.0;-455.73;;;;
-262.5;-187.5;-225.0;-453.82;;;;
-225.0;-187.5;-225.0;-453.27;;;;
-187.5;-187.5;-225.0;-453.59;;;;
-150.0;-187.5;-225.0;-454.16;;;;
-112.5;-187.5;-225.0;-454.69;;;;
-75.0;-187.5;-225.0;-455.22;;;;
-37.5;-187.5;-225.0;-455.61;;;;
0.0;-187.5;-225.0;-455.89;;;;
37.5;-187.5;-225.0;-455.97;;;;
75.0;-187.5;-225.0;-455.92;;;;
112.5;-187.5;-225.0;-455.93;;;;
150.0;-187.5;-225.0;-455.71;;;;
187.5;-187.5;-225.0;-455.44;;;;
225.0;-187.5;-225.0;-455.06;;;;
262.5;-187.5;-225.0;-454.71;;;;
262.5;-150.0;-225.0;-454.04;;;;
225.0;-150.0;-225.0;-454.59;;;;
187.5;-150.0;-225.0;-455.12;;;;
150.0;-150.0;-225.0;-455.4;;;;
112.5;-150.0;-225.0;-455.67;;;;
75.0;-150.0;-225.0;-455.77;;;;
37.5;-150.0;-225.0;-455.77;;;;
0.0;-150.0;-225.0;-455.63;;;;
-37.5;-150.0;-225.0;-455.45;;;;
-75.0;-150.0;-225.0;-455.14;;;;
-112.5;-150.0;-225.0;-454.67;;;;
-150.0;-150.0;-225.0;-454.07;;;;
-187.5;-150.0;-225.0;-453.52;;;;
-225.0;-150.0;-225.0;-452.95;;;;
-262.5;-150.0;-225.0;-452.96;;;;
-262.5;-112.5;-225.0;-452.6;;;;
-225.0;-112.5;-225.0;-452.92;;;;
-187.5;-112.5;-225.0;-453.53;;;;
-150.0;-112.5;-225.0;-454.13;;;;
-112.5;-112.5;-225.0;-454.65;;;;
-75.0;-112.5;-225.0;-455.02;;;;
-37.5;-112.5;-225.0;-455.27;;;;
0.0;-112.5;-225.0;-455.47;;;;
37.5;-112.5;-225.0;-455.41;;;;
75.0;-112.5;-225.0;-455.39;;;;
112.5;-112.5;-225.0;-455.33;;;;
150.0;-112.5;-225.0;-455.15;;;;
187.5;-112.5;-225.0;-454.81;;;;
225.0;-112.5;-225.0;-454.35;;;;
262.5;-112.5;-225.0;-453.78;;;;
262.5;-75.0;-225.0;-453.61;;;;
225.0;-75.0;-225.0;-454.19;;;;
187.5;-75.0;-225.0;-454.7;;;;
150.0;-75.0;-225.0;-455.03;;;;
112.5;-75.0;-225.0;-455.2;;;;
75.0;-75.0;-225.0;-455.23;;;;
37.5;-75.0;-225.0;-455.34;;;;
0.0;-75.0;-225.0;-455.21;;;;
-37.5;-75.0;-225.0;-455.14;;;;
-75.0;-75.0;-225.0;-454.94;;;;
-112.5;-75.0;-225.0;-454.63;;;;
-150.0;-75.0;-225.0;-454.16;;;;
-187.5;-75.0;-225.0;-453.5;;;;
-225.0;-75.0;-225.0;-452.86;;;;
-262.5;-75.0;-225.0;-452.41;;;;
-262.5;-37.5;-225.0;-452.4;;;;
-225.0;-37.5;-225.0;-453.06;;;;
-187.5;-37.5;-225.0;-453.75;;;;
-150.0;-37.5;-225.0;-454.23;;;;
-112.5;-37.5;-225.0;-454.73;;;;
-75.0;-37.5;-225.0;-454.99;;;;
-37.5;-37.5;-225.0;-455.17;;;;
0.0;-37.5;-225.0;-455.23;;;;
37.5;-37.5;-225.0;-455.23;;;;
75.0;-37.5;-225.0;-455.25;;;;
112.5;-37.5;-225.0;-455.08;;;;
150.0;-37.5;-225.0;-454.89;;;;
187.5;-37.5;-225.0;-454.6;;;;
225.0;-37.5;-225.0;-454.22;;;;
262.5;-37.5;-225.0;-453.53;;;;
262.5;0.0;-225.0;-453.56;;;;
225.0;0.0;-225.0;-454.11;;;;
187.5;0.0;-225.0;-454.55;;;;
150.0;0.0;-225.0;-454.9;;;;
112.5;0.0;-225.0;-455.22;;;;
75.0;0.0;-225.0;-455.31;;;;
37.5;0.0;-225.0;-455.37;;;;
0.0;0.0;-225.0;-455.4;;;;
-37.5;0.0;-225.0;-455.3;;;;
-75.0;0.0;-225.0;-455.1;;;;
-112.5;0.0;-225.0;-454.95;;;;
-150.0;0.0;-225.0;-454.47;;;;
-187.5;0.0;-225.0;-453.91;;;;
-225.0;0.0;-225.0;-453.31;;;;
-262.5;0.0;-225.0;-452.71;;;;
-262.5;37.5;-225.0;-453.3;;;;
-225.0;37.5;-225.0;-453.72;;;;
-187.5;37.5;-225.0;-454.2;;;;
-150.0;37.5;-225.0;-454.78;;;;
-112.5;37.5;-225.0;-455.26;;;;
-75.0;37.5;-225.0;-455.48;;;;
-37.5;37.5;-225.0;-455.63;;;;
0.0;37.5;-225.0;-455.69;;;;
37.5;37.5;-225.0;-455.63;;;;
75.0;37.5;-225.0;-455.52;;;;
112.5;37.5;-225.0;-455.36;;;;
150.0;37.5;-225.0;-455.21;;;;
187.5;37.5;-225.0;-454.84;;;;
225.0;37.5;-225.0;-454.3;;;;
262.5;37.5;-225.0;-453.74;;;;
262.5;75.0;-225.0;-453.85;;;;
225.0;75.0;-225.0;-454.39;;;;
187.5;75.0;-225.0;-454.94;;;;
150.0;75.0;-225.0;-455.37;;;;
112.5;75.0;-225.0;-455.68;;;;
75.0;75.0;-225.0;-455.8;;;;
37.5;75.0;-225.0;-455.9;;;;
0.0;75.0;-225.0;-455.99;;;;
-37.5;75.0;-225.0;-455.89;;;;
-75.0;75.0;-225.0;-455.71;;;;
-112.5;75.0;-225.0;-455.44;;;;
-150.0;75.0;-225.0;-455.01;;;;
-187.5;75.0;-225.0;-454.63;;;;
-225.0;75.0;-225.0;-454.21;;;;
-262.5;75.0;-225.0;-454.21;;;;
-262.5;112.5;-225.0;-455.66;;;;
-225.0;112.5;-225.0;-455.06;;;;
-187.5;112.5;-225.0;-455.2;;;;
-150.0;112.5;-225.0;-455.5;;;;
-112.5;112.5;-225.0;-455.83;;;;
-75.0;112.5;-225.0;-456.08;;;;
-37.5;112.5;-225.0;-456.24;;;;
0.0;112.5;-225.0;-456.31;;;;
37.5;112.5;-225.0;-456.29;;;;
75.0;112.5;-225.0;-456.14;;;;
112.5;112.5;-225.0;-456.04;;;;
150.0;112.5;-225.0;-455.62;;;;
187.5;112.5;-225.0;-455.17;;;;
225.0;112.5;-225.0;-454.63;;;;
262.5;112.5;-225.0;-454.14;;;;
262.5;150.0;-225.0;-454.54;;;;
225.0;150.0;-225.0;-454.88;;;;
187.5;150.0;-225.0;-455.41;;;;
150.0;150.0;-225.0;-455.87;;;;
112.5;150.0;-225.0;-456.29;;;;
75.0;150.0;-225.0;-456.5;;;;
37.5;150.0;-225.0;-456.66;;;;
0.0;150.0;-225.0;-456.69;;;;
-37.5;150.0;-225.0;-456.67;;;;
-75.0;150.0;-225.0;-456.54;;;;
-112.5;150.0;-225.0;-456.32;;;;
-150.0;150.0;-225.0;-456.12;;;;
-187.5;150.0;-225.0;-456.13;;;;
-225.0;150.0;-225.0;-456.59;;;;
-262.5;150.0;-225.0;-458.19;;;;
-262.5;187.5;-225.0;-462.67;;;;
-225.0;187.5;-225.0;-459.33;;;;
-187.5;187.5;-225.0;-457.76;;;;
-150.0;187.5;-225.0;-457.13;;;;
-112.5;187.5;-225.0;-457.01;;;;
-75.0;187.5;-225.0;-456.99;;;;
-37.5;187.5;-225.0;-457.11;;;;
0.0;187.5;-225.0;-457.24;;;;
37.5;187.5;-225.0;-457.15;;;;
75.0;187.5;-225.0;-457.04;;;;
112.5;187.5;-225.0;-456.8;;;;
150.0;187.5;-225.0;-456.29;;;;
187.5;187.5;-225.0;-455.94;;;;
225.0;187.5;-225.0;-455.52;;;;
262.5;187.5;-225.0;-455.41;;;;
262.5;225.0;-225.0;-456.95;;;;
225.0;225.0;-225.0;-456.79;;;;
187.5;225.0;-225.0;-456.92;;;;
150.0;225.0;-225.0;-457.31;;;;
112.5;225.0;-225.0;-457.63;;;;
75.0;225.0;-225.0;-457.91;;;;
37.5;225.0;-225.0;-458.05;;;;
0.0;225.0;-225.0;-458.08;;;;
-37.5;225.0;-225.0;-457.98;;;;
-75.0;225.0;-225.0;-458.01;;;;
-112.5;225.0;-225.0;-458.25;;;;
-150.0;225.0;-225.0;-459.0;;;;
-187.5;225.0;-225.0;-460.68;;;;
-225.0;225.0;-225.0;-464.31;;;;
-262.5;225.0;-225.0;-470.68;;;;
-262.5;262.5;-225.0;-485.01;;;;
-225.0;262.5;-225.0;-472.96;;;;
-187.5;262.5;-225.0;-466.23;;;;
-150.0;262.5;-225.0;-462.7;;;;
-112.5;262.5;-225.0;-460.97;;;;
-75.0;262.5;-225.0;-460.06;;;;
-37.5;262.5;-225.0;-459.53;;;;
0.0;262.5;-225.0;-459.5;;;;
37.5;262.5;-225.0;-459.46;;;;
75.0;262.5;-225.0;-459.37;;;;
112.5;262.5;-225.0;-459.27;;;;
150.0;262.5;-225.0;-459.1;;;;
187.5;262.5;-225.0;-459.0;;;;
225.0;262.5;-225.0;-459.12;;;;
262.5;262.5;-225.0;-459.82;;;;
0;0;0;-453.37;;;;
262.5;262.5;-175.0;-452.67;;;;
225.0;262.5;-175.0;-454.54;;;;
187.5;262.5;-175.0;-456.02;;;;
150.0;262.5;-175.0;-456.92;;;;
112.5;262.5;-175.0;-457.45;;;;
75.0;262.5;-175.0;-457.76;;;;
37.5;262.5;-175.0;-457.74;;;;
0.0;262.5;-175.0;-457.46;;;;
-37.5;262.5;-175.0;-457.08;;;;
-75.0;262.5;-175.0;-456.6;;;;
-112.5;262.5;-175.0;-455.93;;;;
-150.0;262.5;-175.0;-454.67;;;;
-187.5;262.5;-175.0;-452.4;;;;
-225.0;262.5;-175.0;-447.85;;;;
-262.5;262.5;-175.0;-435.68;;;;
-262.5;225.0;-175.0;-448.52;;;;
-225.0;225.0;-175.0;-453.47;;;;
-187.5;225.0;-175.0;-455.03;;;;
-150.0;225.0;-175.0;-455.77;;;;
-112.5;225.0;-175.0;-456.15;;;;
-75.0;225.0;-175.0;-456.43;;;;
-37.5;225.0;-175.0;-456.79;;;;
0.0;225.0;-175.0;-456.98;;;;
37.5;225.0;-175.0;-457.05;;;;
75.0;225.0;-175.0;-457.09;;;;
112.5;225.0;-175.0;-456.8;;;;
150.0;225.0;-175.0;-456.37;;;;
187.5;225.0;-175.0;-455.73;;;;
225.0;225.0;-175.0;-454.96;;;;
262.5;225.0;-175.0;-453.86;;;;
262.5;187.5;-175.0;-453.93;;;;
225.0;187.5;-175.0;-454.61;;;;
187.5;187.5;-175.0;-455.2;;;;
150.0;187.5;-175.0;-455.7;;;;
112.5;187.5;-175.0;-456.15;;;;
75.0;187.5;-175.0;-456.39;;;;
37.5;187.5;-175.0;-456.47;;;;
0.0;187.5;-175.0;-456.41;;;;
-37.5;187.5;-175.0;-456.29;;;;
-75.0;187.5;-175.0;-456.11;;;;
-112.5;187.5;-175.0;-455.88;;;;
-150.0;187.5;-175.0;-455.59;;;;
-187.5;187.5;-175.0;-455.3;;;;
-225.0;187.5;-175.0;-454.54;;;;
-262.5;187.5;-175.0;-452.61;;;;
-262.5;150.0;-175.0;-453.39;;;;
-225.0;150.0;-175.0;-454.47;;;;
-187.5;150.0;-175.0;-454.93;;;;
-150.0;150.0;-175.0;-455.19;;;;
-112.5;150.0;-175.0;-455.49;;;;
-75.0;150.0;-175.0;-455.72;;;;
-37.5;150.0;-175.0;-455.9;;;;
0.0;150.0;-175.0;-456.01;;;;
37.5;150.0;-175.0;-455.98;;;;
75.0;150.0;-175.0;-455.86;;;;
112.5;150.0;-175.0;-455.68;;;;
150.0;150.0;-175.0;-455.25;;;;
187.5;150.0;-175.0;-454.77;;;;
225.0;150.0;-175.0;-454.28;;;;
262.5;150.0;-175.0;-453.69;;;;
262.5;112.5;-175.0;-453.48;;;;
225.0;112.5;-175.0;-454.01;;;;
187.5;112.5;-175.0;-454.4;;;;
150.0;112.5;-175.0;-454.86;;;;
112.5;112.5;-175.0;-455.12;;;;
75.0;112.5;-175.0;-455.44;;;;
37.5;112.5;-175.0;-455.48;;;;
0.0;112.5;-175.0;-455.55;;;;
-37.5;112.5;-175.0;-455.46;;;;
-75.0;112.5;-175.0;-455.3;;;;
-112.5;112.5;-175.0;-455.01;;;;
-150.0;112.5;-175.0;-454.66;;;;
-187.5;112.5;-175.0;-454.25;;;;
-225.0;112.5;-175.0;-453.88;;;;
-262.5;112.5;-175.0;-453.21;;;;
-262.5;75.0;-175.0;-452.8;;;;
-225.0;75.0;-175.0;-453.34;;;;
-187.5;75.0;-175.0;-453.83;;;;
-150.0;75.0;-175.0;-454.23;;;;
-112.5;75.0;-175.0;-454.55;;;;
-75.0;75.0;-175.0;-454.85;;;;
-37.5;75.0;-175.0;-455.09;;;;
0.0;75.0;-175.0;-455.13;;;;
37.5;75.0;-175.0;-455.14;;;;
75.0;75.0;-175.0;-454.94;;;;
112.5;75.0;-175.0;-454.74;;;;
150.0;75.0;-175.0;-454.58;;;;
187.5;75.0;-175.0;-454.11;;;;
225.0;75.0;-175.0;-453.64;;;;
262.5;75.0;-175.0;-453.24;;;;
262.5;37.5;-175.0;-453.05;;;;
225.0;37.5;-175.0;-453.58;;;;
187.5;37.5;-175.0;-453.97;;;;
150.0;37.5;-175.0;-454.33;;;;
112.5;37.5;-175.0;-454.55;;;;
75.0;37.5;-175.0;-454.8;;;;
37.5;37.5;-175.0;-454.87;;;;
0.0;37.5;-175.0;-454.89;;;;
-37.5;37.5;-175.0;-454.83;;;;
-75.0;37.5;-175.0;-454.65;;;;
-112.5;37.5;-175.0;-454.39;;;;
-150.0;37.5;-175.0;-454.01;;;;
-187.5;37.5;-175.0;-453.5;;;;
-225.0;37.5;-175.0;-452.92;;;;
-262.5;37.5;-175.0;-452.39;;;;
-262.5;0.0;-175.0;-452.1;;;;
-225.0;0.0;-175.0;-452.63;;;;
-187.5;0.0;-175.0;-453.28;;;;
-150.0;0.0;-175.0;-453.78;;;;
-112.5;0.0;-175.0;-454.1;;;;
-75.0;0.0;-175.0;-454.33;;;;
-37.5;0.0;-175.0;-454.55;;;;
0.0;0.0;-175.0;-454.71;;;;
37.5;0.0;-175.0;-454.65;;;;
75.0;0.0;-175.0;-454.65;;;;
112.5;0.0;-175.0;-454.43;;;;
150.0;0.0;-175.0;-454.2;;;;
187.5;0.0;-175.0;-453.85;;;;
225.0;0.0;-175.0;-453.48;;;;
262.5;0.0;-175.0;-452.89;;;;
262.5;-37.5;-175.0;-452.84;;;;
225.0;-37.5;-175.0;-453.4;;;;
187.5;-37.5;-175.0;-453.7;;;;
150.0;-37.5;-175.0;-454.03;;;;
112.5;-37.5;-175.0;-454.43;;;;
75.0;-37.5;-175.0;-454.57;;;;
37.5;-37.5;-175.0;-454.56;;;;
0.0;-37.5;-175.0;-454.55;;;;
-37.5;-37.5;-175.0;-454.45;;;;
-75.0;-37.5;-175.0;-454.12;;;;
-112.5;-37.5;-175.0;-453.9;;;;
-150.0;-37.5;-175.0;-453.55;;;;
-187.5;-37.5;-175.0;-452.94;;;;
-225.0;-37.5;-175.0;-452.48;;;;
-262.5;-37.5;-175.0;-451.82;;;;
-262.5;-75.0;-175.0;-451.82;;;;
-225.0;-75.0;-175.0;-452.36;;;;
-187.5;-75.0;-175.0;-452.94;;;;
-150.0;-75.0;-175.0;-453.36;;;;
-112.5;-75.0;-175.0;-453.82;;;;
-75.0;-75.0;-175.0;-454.18;;;;
-37.5;-75.0;-175.0;-454.41;;;;
0.0;-75.0;-175.0;-454.62;;;;
37.5;-75.0;-175.0;-454.58;;;;
75.0;-75.0;-175.0;-454.56;;;;
112.5;-75.0;-175.0;-454.36;;;;
150.0;-75.0;-175.0;-454.17;;;;
187.5;-75.0;-175.0;-453.78;;;;
225.0;-75.0;-175.0;-453.39;;;;
262.5;-75.0;-175.0;-452.82;;;;
262.5;-112.5;-175.0;-452.96;;;;
225.0;-112.5;-175.0;-453.43;;;;
187.5;-112.5;-175.0;-453.85;;;;
150.0;-112.5;-175.0;-454.24;;;;
112.5;-112.5;-175.0;-454.41;;;;
75.0;-112.5;-175.0;-454.58;;;;
37.5;-112.5;-175.0;-454.61;;;;
0.0;-112.5;-175.0;-454.53;;;;
-37.5;-112.5;-175.0;-454.34;;;;
-75.0;-112.5;-175.0;-454.04;;;;
-112.5;-112.5;-175.0;-453.79;;;;
-150.0;-112.5;-175.0;-453.34;;;;
-187.5;-112.5;-175.0;-452.88;;;;
-225.0;-112.5;-175.0;-452.43;;;;
-262.5;-112.5;-175.0;-451.99;;;;
-262.5;-150.0;-175.0;-452.07;;;;
-225.0;-150.0;-175.0;-452.46;;;;
-187.5;-150.0;-175.0;-452.85;;;;
-150.0;-150.0;-175.0;-453.3;;;;
-112.5;-150.0;-175.0;-453.69;;;;
-75.0;-150.0;-175.0;-454.12;;;;
-37.5;-150.0;-175.0;-454.42;;;;
0.0;-150.0;-175.0;-454.68;;;;
37.5;-150.0;-175.0;-454.8;;;;
75.0;-150.0;-175.0;-454.73;;;;
112.5;-150.0;-175.0;-454.59;;;;
150.0;-150.0;-175.0;-454.33;;;;
187.5;-150.0;-175.0;-454.03;;;;
225.0;-150.0;-175.0;-453.58;;;;
262.5;-150.0;-175.0;-453.03;;;;
262.5;-187.5;-175.0;-453.37;;;;
225.0;-187.5;-175.0;-453.95;;;;
187.5;-187.5;-175.0;-454.32;;;;
150.0;-187.5;-175.0;-454.68;;;;
112.5;-187.5;-175.0;-454.79;;;;
75.0;-187.5;-175.0;-454.87;;;;
37.5;-187.5;-175.0;-454.85;;;;
0.0;-187.5;-175.0;-454.72;;;;
-37.5;-187.5;-175.0;-454.45;;;;
-75.0;-187.5;-175.0;-454.21;;;;
-112.5;-187.5;-175.0;-453.83;;;;
-150.0;-187.5;-175.0;-453.27;;;;
-187.5;-187.5;-175.0;-452.84;;;;
-225.0;-187.5;-175.0;-452.34;;;;
-262.5;-187.5;-175.0;-451.98;;;;
-262.5;-225.0;-175.0;-451.46;;;;
-225.0;-225.0;-175.0;-452.34;;;;
-187.5;-225.0;-175.0;-452.84;;;;
-150.0;-225.0;-175.0;-453.4;;;;
-112.5;-225.0;-175.0;-453.91;;;;
-75.0;-225.0;-175.0;-454.39;;;;
-37.5;-225.0;-175.0;-454.71;;;;
0.0;-225.0;-175.0;-455.01;;;;
37.5;-225.0;-175.0;-455.22;;;;
75.0;-225.0;-175.0;-455.23;;;;
112.5;-225.0;-175.0;-455.26;;;;
150.0;-225.0;-175.0;-455.06;;;;
187.5;-225.0;-175.0;-454.79;;;;
225.0;-225.0;-175.0;-454.37;;;;
262.5;-225.0;-175.0;-453.84;;;;
262.5;-262.5;-175.0;-454.34;;;;
225.0;-262.5;-175.0;-454.91;;;;
187.5;-262.5;-175.0;-455.44;;;;
150.0;-262.5;-175.0;-455.68;;;;
112.5;-262.5;-175.0;-455.81;;;;
75.0;-262.5;-175.0;-455.73;;;;
37.5;-262.5;-175.0;-455.59;;;;
0.0;-262.5;-175.0;-455.37;;;;
-37.5;-262.5;-175.0;-455.14;;;;
-75.0;-262.5;-175.0;-454.74;;;;
-112.5;-262.5;-175.0;-454.21;;;;
-150.0;-262.5;-175.0;-453.63;;;;
-187.5;-262.5;-175.0;-452.99;;;;
-225.0;-262.5;-175.0;-452.01;;;;
-262.5;-262.5;-175.0;-449.83;;;;
0;0;0;-453.33;;;;
-262.5;-262.5;-125.0;-450.02;;;;
-225.0;-262.5;-125.0;-450.76;;;;
-187.5;-262.5;-125.0;-451.55;;;;
-150.0;-262.5;-125.0;-452.41;;;;
